,Method,$\widehat{\beta}$
683,oblivious (partial),0.37373737373737376
684,sample everything,0.3434343434343435
685,active (partial),0.393939393939394
686,active (shifted),0.36363636363636365
687,active (full),0.393939393939394
688,oblivious (partial),0.38383838383838387
689,sample everything,0.37373737373737376
690,active (partial),0.38383838383838387
691,active (shifted),0.3434343434343435
692,active (full),0.37373737373737376
693,oblivious (partial),0.36363636363636365
694,sample everything,0.36363636363636365
695,active (partial),0.38383838383838387
696,active (shifted),0.3535353535353536
697,active (full),0.37373737373737376
698,oblivious (partial),0.37373737373737376
699,sample everything,0.36363636363636365
700,active (partial),0.38383838383838387
701,active (shifted),0.3535353535353536
702,active (full),0.38383838383838387
703,oblivious (partial),0.36363636363636365
704,sample everything,0.37373737373737376
705,active (partial),0.36363636363636365
706,active (shifted),0.33333333333333337
707,active (full),0.36363636363636365
708,oblivious (partial),0.36363636363636365
709,sample everything,0.36363636363636365
710,active (partial),0.36363636363636365
711,active (shifted),0.32323232323232326
712,active (full),0.36363636363636365
713,oblivious (partial),0.36363636363636365
714,sample everything,0.32323232323232326
715,active (partial),0.38383838383838387
716,active (shifted),0.3434343434343435
717,active (full),0.38383838383838387
718,oblivious (partial),0.37373737373737376
719,sample everything,0.36363636363636365
720,active (partial),0.38383838383838387
721,active (shifted),0.3535353535353536
722,active (full),0.38383838383838387
723,oblivious (partial),0.37373737373737376
724,sample everything,0.37373737373737376
725,active (partial),0.38383838383838387
726,active (shifted),0.3434343434343435
727,active (full),0.37373737373737376
728,oblivious (partial),0.36363636363636365
729,sample everything,0.3434343434343435
730,active (partial),0.38383838383838387
731,active (shifted),0.3434343434343435
732,active (full),0.38383838383838387
733,oblivious (partial),0.36363636363636365
734,sample everything,0.3535353535353536
735,active (partial),0.37373737373737376
736,active (shifted),0.3535353535353536
737,active (full),0.37373737373737376
738,oblivious (partial),0.37373737373737376
739,sample everything,0.36363636363636365
740,active (partial),0.38383838383838387
741,active (shifted),0.3434343434343435
742,active (full),0.38383838383838387
743,oblivious (partial),0.37373737373737376
744,sample everything,0.36363636363636365
745,active (partial),0.38383838383838387
746,active (shifted),0.32323232323232326
747,active (full),0.37373737373737376
748,oblivious (partial),0.36363636363636365
749,sample everything,0.3434343434343435
750,active (partial),0.37373737373737376
751,active (shifted),0.3434343434343435
