,index,Method,$\widehat{\beta}$
3833,5,oblivious (partial),0.8585858585858587
3834,0,active (partial),0.8686868686868687
3835,1,active (partial+cons_cv),0.8686868686868687
3836,2,active (shifted),0.8787878787878789
3837,3,active (full),0.8686868686868687
3838,4,sample everything,0.888888888888889
3839,5,oblivious (partial),0.8585858585858587
3840,0,active (partial),0.8787878787878789
3841,1,active (partial+cons_cv),0.8787878787878789
3842,2,active (shifted),0.888888888888889
3843,3,active (full),0.8787878787878789
3844,4,sample everything,0.9292929292929294
3845,5,oblivious (partial),0.8989898989898991
3846,0,active (partial),0.8686868686868687
3847,1,active (partial+cons_cv),0.8686868686868687
3848,2,active (shifted),0.8686868686868687
3849,3,active (full),0.8686868686868687
3850,4,sample everything,0.8787878787878789
3851,5,oblivious (partial),0.8585858585858587
3852,0,active (partial),0.8585858585858587
3853,1,active (partial+cons_cv),0.8585858585858587
3854,2,active (shifted),0.8585858585858587
3855,3,active (full),0.8585858585858587
3856,4,sample everything,0.8686868686868687
3857,5,oblivious (partial),0.8686868686868687
3858,0,active (partial),0.8585858585858587
3859,1,active (partial+cons_cv),0.8686868686868687
3860,2,active (shifted),0.8686868686868687
3861,3,active (full),0.8585858585858587
3862,4,sample everything,0.9090909090909092
3863,5,oblivious (partial),0.8787878787878789
3864,0,active (partial),0.8686868686868687
3865,1,active (partial+cons_cv),0.8686868686868687
3866,2,active (shifted),0.8686868686868687
3867,3,active (full),0.8686868686868687
3868,4,sample everything,0.8686868686868687
3869,5,oblivious (partial),0.8383838383838385
3870,0,active (partial),0.8787878787878789
3871,1,active (partial+cons_cv),0.8787878787878789
3872,2,active (shifted),0.8787878787878789
3873,3,active (full),0.8686868686868687
3874,4,sample everything,0.888888888888889
3875,5,oblivious (partial),0.8787878787878789
3876,0,active (partial),0.8787878787878789
3877,1,active (partial+cons_cv),0.8787878787878789
3878,2,active (shifted),0.8787878787878789
3879,3,active (full),0.8787878787878789
3880,4,sample everything,0.8787878787878789
3881,5,oblivious (partial),0.8585858585858587
3882,0,active (partial),0.8585858585858587
3883,1,active (partial+cons_cv),0.8686868686868687
3884,2,active (shifted),0.8686868686868687
3885,3,active (full),0.8585858585858587
3886,4,sample everything,0.8989898989898991
3887,5,oblivious (partial),0.8686868686868687
3888,0,active (partial),0.8585858585858587
3889,1,active (partial+cons_cv),0.8686868686868687
3890,2,active (shifted),0.8686868686868687
3891,3,active (full),0.8484848484848485
3892,4,sample everything,0.8787878787878789
3893,5,oblivious (partial),0.8484848484848485
3894,0,active (partial),0.8686868686868687
3895,1,active (partial+cons_cv),0.8686868686868687
3896,2,active (shifted),0.8686868686868687
3897,3,active (full),0.8686868686868687
3898,4,sample everything,0.8686868686868687
3899,5,oblivious (partial),0.8484848484848485
3900,0,active (partial),0.8585858585858587
3901,1,active (partial+cons_cv),0.8484848484848485
3902,2,active (shifted),0.8585858585858587
3903,3,active (full),0.8585858585858587
3904,4,sample everything,0.888888888888889
3905,5,oblivious (partial),0.8989898989898991
3906,0,active (partial),0.8787878787878789
3907,1,active (partial+cons_cv),0.8686868686868687
3908,2,active (shifted),0.8787878787878789
3909,3,active (full),0.8686868686868687
3910,4,sample everything,0.8787878787878789
3911,5,oblivious (partial),0.8585858585858587
3912,0,active (partial),0.8787878787878789
3913,1,active (partial+cons_cv),0.888888888888889
3914,2,active (shifted),0.888888888888889
3915,3,active (full),0.8787878787878789
3916,4,sample everything,0.9090909090909092
3917,5,oblivious (partial),0.8686868686868687
3918,0,active (partial),0.8585858585858587
3919,1,active (partial+cons_cv),0.8484848484848485
3920,2,active (shifted),0.8686868686868687
3921,3,active (full),0.8585858585858587
3922,4,sample everything,0.888888888888889
3923,5,oblivious (partial),0.8787878787878789
3924,0,active (partial),0.8787878787878789
3925,1,active (partial+cons_cv),0.888888888888889
3926,2,active (shifted),0.888888888888889
3927,3,active (full),0.8787878787878789
3928,4,sample everything,0.8989898989898991
3929,5,oblivious (partial),0.8686868686868687
3930,0,active (partial),0.8686868686868687
3931,1,active (partial+cons_cv),0.8484848484848485
3932,2,active (shifted),0.8484848484848485
3933,3,active (full),0.8686868686868687
3934,4,sample everything,0.8484848484848485
3935,5,oblivious (partial),0.8484848484848485
3936,0,active (partial),0.8686868686868687
3937,1,active (partial+cons_cv),0.8585858585858587
3938,2,active (shifted),0.8787878787878789
3939,3,active (full),0.8686868686868687
3940,4,sample everything,0.888888888888889
3941,5,oblivious (partial),0.888888888888889
3942,0,active (partial),0.8787878787878789
3943,1,active (partial+cons_cv),0.888888888888889
3944,2,active (shifted),0.888888888888889
3945,3,active (full),0.8686868686868687
3946,4,sample everything,0.888888888888889
3947,5,oblivious (partial),0.888888888888889
3948,0,active (partial),0.8585858585858587
3949,1,active (partial+cons_cv),0.8585858585858587
3950,2,active (shifted),0.8585858585858587
3951,3,active (full),0.8585858585858587
3952,4,sample everything,0.8787878787878789
3953,5,oblivious (partial),0.8686868686868687
3954,0,active (partial),0.8686868686868687
3955,1,active (partial+cons_cv),0.8686868686868687
3956,2,active (shifted),0.8787878787878789
3957,3,active (full),0.8686868686868687
3958,4,sample everything,0.9090909090909092
3959,5,oblivious (partial),0.8787878787878789
3960,0,active (partial),0.8585858585858587
3961,1,active (partial+cons_cv),0.8585858585858587
3962,2,active (shifted),0.8484848484848485
3963,3,active (full),0.8585858585858587
3964,4,sample everything,0.8484848484848485
3965,5,oblivious (partial),0.8282828282828284
3966,0,active (partial),0.8686868686868687
3967,1,active (partial+cons_cv),0.8585858585858587
3968,2,active (shifted),0.8686868686868687
3969,3,active (full),0.8686868686868687
3970,4,sample everything,0.8686868686868687
3971,5,oblivious (partial),0.8585858585858587
3972,0,active (partial),0.8686868686868687
3973,1,active (partial+cons_cv),0.888888888888889
3974,2,active (shifted),0.888888888888889
3975,3,active (full),0.8686868686868687
3976,4,sample everything,0.9090909090909092
3977,5,oblivious (partial),0.8484848484848485
3978,0,active (partial),0.8686868686868687
3979,1,active (partial+cons_cv),0.8686868686868687
3980,2,active (shifted),0.8686868686868687
3981,3,active (full),0.8686868686868687
3982,4,sample everything,0.8787878787878789
3983,5,oblivious (partial),0.8686868686868687
3984,0,active (partial),0.8787878787878789
3985,1,active (partial+cons_cv),0.8787878787878789
3986,2,active (shifted),0.8787878787878789
3987,3,active (full),0.8787878787878789
3988,4,sample everything,0.8787878787878789
3989,5,oblivious (partial),0.8585858585858587
3990,0,active (partial),0.8686868686868687
3991,1,active (partial+cons_cv),0.8585858585858587
3992,2,active (shifted),0.8686868686868687
3993,3,active (full),0.8585858585858587
3994,4,sample everything,0.8686868686868687
3995,5,oblivious (partial),0.8585858585858587
3996,0,active (partial),0.8787878787878789
3997,1,active (partial+cons_cv),0.8787878787878789
3998,2,active (shifted),0.8787878787878789
3999,3,active (full),0.8686868686868687
4000,4,sample everything,0.9090909090909092
4001,5,oblivious (partial),0.8787878787878789
4002,0,active (partial),0.8585858585858587
4003,1,active (partial+cons_cv),0.8686868686868687
4004,2,active (shifted),0.8686868686868687
4005,3,active (full),0.8484848484848485
4006,4,sample everything,0.888888888888889
4007,5,oblivious (partial),0.8787878787878789
4008,0,active (partial),0.8686868686868687
4009,1,active (partial+cons_cv),0.888888888888889
4010,2,active (shifted),0.888888888888889
4011,3,active (full),0.8686868686868687
4012,4,sample everything,0.9191919191919192
4013,5,oblivious (partial),0.8989898989898991
4014,0,active (partial),0.8787878787878789
4015,1,active (partial+cons_cv),0.888888888888889
4016,2,active (shifted),0.888888888888889
4017,3,active (full),0.8686868686868687
4018,4,sample everything,0.9191919191919192
4019,5,oblivious (partial),0.888888888888889
4020,0,active (partial),0.8484848484848485
4021,1,active (partial+cons_cv),0.8686868686868687
4022,2,active (shifted),0.8686868686868687
4023,3,active (full),0.8484848484848485
4024,4,sample everything,0.8989898989898991
4025,5,oblivious (partial),0.8787878787878789
4026,0,active (partial),0.8686868686868687
4027,1,active (partial+cons_cv),0.8787878787878789
4028,2,active (shifted),0.8787878787878789
4029,3,active (full),0.8686868686868687
4030,4,sample everything,0.8989898989898991
4031,5,oblivious (partial),0.8686868686868687
4032,0,active (partial),0.888888888888889
4033,1,active (partial+cons_cv),0.8989898989898991
4034,2,active (shifted),0.8989898989898991
4035,3,active (full),0.888888888888889
4036,4,sample everything,0.9191919191919192
4037,5,oblivious (partial),0.8787878787878789
4038,0,active (partial),0.8787878787878789
4039,1,active (partial+cons_cv),0.8787878787878789
4040,2,active (shifted),0.8787878787878789
4041,3,active (full),0.8787878787878789
4042,4,sample everything,0.9090909090909092
4043,5,oblivious (partial),0.8686868686868687
4044,0,active (partial),0.8686868686868687
4045,1,active (partial+cons_cv),0.8585858585858587
4046,2,active (shifted),0.8686868686868687
4047,3,active (full),0.8686868686868687
4048,4,sample everything,0.888888888888889
4049,5,oblivious (partial),0.888888888888889
4050,0,active (partial),0.8787878787878789
4051,1,active (partial+cons_cv),0.8686868686868687
4052,2,active (shifted),0.888888888888889
4053,3,active (full),0.8686868686868687
4054,4,sample everything,0.888888888888889
4055,5,oblivious (partial),0.8585858585858587
4056,0,active (partial),0.8484848484848485
4057,1,active (partial+cons_cv),0.8484848484848485
4058,2,active (shifted),0.8585858585858587
4059,3,active (full),0.8484848484848485
4060,4,sample everything,0.8787878787878789
4061,5,oblivious (partial),0.8686868686868687
4062,0,active (partial),0.8686868686868687
4063,1,active (partial+cons_cv),0.8787878787878789
4064,2,active (shifted),0.8787878787878789
4065,3,active (full),0.8686868686868687
4066,4,sample everything,0.888888888888889
4067,5,oblivious (partial),0.8686868686868687
4068,0,active (partial),0.8484848484848485
4069,1,active (partial+cons_cv),0.8383838383838385
4070,2,active (shifted),0.8383838383838385
4071,3,active (full),0.8484848484848485
4072,4,sample everything,0.8383838383838385
4073,5,oblivious (partial),0.8585858585858587
4074,0,active (partial),0.8787878787878789
4075,1,active (partial+cons_cv),0.8787878787878789
4076,2,active (shifted),0.8787878787878789
4077,3,active (full),0.8787878787878789
4078,4,sample everything,0.9090909090909092
4079,5,oblivious (partial),0.8585858585858587
4080,0,active (partial),0.888888888888889
4081,1,active (partial+cons_cv),0.8989898989898991
4082,2,active (shifted),0.9090909090909092
4083,3,active (full),0.888888888888889
4084,4,sample everything,0.9191919191919192
4085,5,oblivious (partial),0.8484848484848485
4086,0,active (partial),0.8686868686868687
4087,1,active (partial+cons_cv),0.8686868686868687
4088,2,active (shifted),0.8686868686868687
4089,3,active (full),0.8686868686868687
4090,4,sample everything,0.8787878787878789
4091,5,oblivious (partial),0.8686868686868687
4092,0,active (partial),0.8585858585858587
4093,1,active (partial+cons_cv),0.8484848484848485
4094,2,active (shifted),0.8686868686868687
4095,3,active (full),0.8585858585858587
4096,4,sample everything,0.888888888888889
4097,5,oblivious (partial),0.888888888888889
4098,0,active (partial),0.8787878787878789
4099,1,active (partial+cons_cv),0.8181818181818182
4100,2,active (shifted),0.8181818181818182
4101,3,active (full),0.8787878787878789
4102,4,sample everything,0.8181818181818182
4103,5,oblivious (partial),0.8484848484848485
4104,0,active (partial),0.8585858585858587
4105,1,active (partial+cons_cv),0.8787878787878789
4106,2,active (shifted),0.8686868686868687
4107,3,active (full),0.8585858585858587
4108,4,sample everything,0.888888888888889
4109,5,oblivious (partial),0.8484848484848485
4110,0,active (partial),0.8686868686868687
4111,1,active (partial+cons_cv),0.8686868686868687
4112,2,active (shifted),0.8787878787878789
4113,3,active (full),0.8686868686868687
4114,4,sample everything,0.9090909090909092
4115,5,oblivious (partial),0.8484848484848485
4116,0,active (partial),0.8787878787878789
4117,1,active (partial+cons_cv),0.888888888888889
4118,2,active (shifted),0.888888888888889
4119,3,active (full),0.8787878787878789
4120,4,sample everything,0.9090909090909092
4121,5,oblivious (partial),0.8686868686868687
4122,0,active (partial),0.8585858585858587
4123,1,active (partial+cons_cv),0.8585858585858587
4124,2,active (shifted),0.8686868686868687
4125,3,active (full),0.8585858585858587
4126,4,sample everything,0.9090909090909092
4127,5,oblivious (partial),0.8686868686868687
4128,0,active (partial),0.8686868686868687
4129,1,active (partial+cons_cv),0.888888888888889
4130,2,active (shifted),0.888888888888889
4131,3,active (full),0.8686868686868687
4132,4,sample everything,0.8989898989898991
4133,5,oblivious (partial),0.8787878787878789
4134,0,active (partial),0.8686868686868687
4135,1,active (partial+cons_cv),0.8686868686868687
4136,2,active (shifted),0.8787878787878789
4137,3,active (full),0.8686868686868687
4138,4,sample everything,0.9090909090909092
4139,5,oblivious (partial),0.8686868686868687
4140,0,active (partial),0.8787878787878789
4141,1,active (partial+cons_cv),0.8787878787878789
4142,2,active (shifted),0.8787878787878789
4143,3,active (full),0.8686868686868687
4144,4,sample everything,0.8787878787878789
4145,5,oblivious (partial),0.8585858585858587
4146,0,active (partial),0.8787878787878789
4147,1,active (partial+cons_cv),0.888888888888889
4148,2,active (shifted),0.888888888888889
4149,3,active (full),0.8787878787878789
4150,4,sample everything,0.8989898989898991
4151,5,oblivious (partial),0.8585858585858587
4152,0,active (partial),0.8787878787878789
4153,1,active (partial+cons_cv),0.8787878787878789
4154,2,active (shifted),0.8989898989898991
4155,3,active (full),0.8686868686868687
4156,4,sample everything,0.9191919191919192
4157,5,oblivious (partial),0.8989898989898991
4158,0,active (partial),0.8585858585858587
4159,1,active (partial+cons_cv),0.8585858585858587
4160,2,active (shifted),0.8787878787878789
4161,3,active (full),0.8585858585858587
